ID	Station Name	Lat	Lon	BI
4.25004E+11	North Bend Fcwos	43.41	-124.24	25
4.03711E+11	Longstaff Blu	68.88	-75.13	0
2.22314E+11	Im Poliny Osi	52.42	136.5	0
5.01942E+11	Coen Airport	-13.75	143.12	0
6.49173E+11	Siverek	37.8	39.3	11
4.25002E+11	Livingston 12 S	45.48	-110.57	0
6.41118E+11	Bratislava Iv	48.2	17.2	30
4.03715E+11	"Chatham 2,On"	42.4	-82.2	41
2.28485E+11	Prachuap Khir	11.83	99.83	0
6.35127E+11	Nowy Sacz	49.62	20.7	26
4.03717E+11	Trois Pistoles	48.13	-69.17	32
6.23162E+11	Florence            Ita	ly         43.80	11.3	55
4.14765E+11	"Tampico, Tamp"	22.22	-97.85	36
1.51654E+11	Niamtougou	9.77	1.1	0
2.21472E+11	Chinju	35.2	128.1	50
1.37617E+11	Ziguinchor	12.55	-16.27	0
4.03719E+11	"Pelly Bay,Nw"	68.43	-89.72	0
4.25003E+11	Jefferson	36.72	-97.79	0
4.25005E+11	Spooner Ag Res Stn	45.82	-91.88	21
2.05577E+11	Yuanling	28.47	110.4	0
2.19415E+11	Drosh	35.07	71.78	0
5.01949E+11	Corowa Composite	-36	146.35	0
5.01946E+11	Pittsworth Post Office	-27.72	151.63	7
6.49172E+11	Karaman	37.2	33.2	23
4.25723E+11	Norton/Afb	34.1	-117.25	50
6.38277E+11	Lukojanov	55.03	44.5	15
4.25002E+11	Chaska	44.8	-93.58	39
6.15077E+11	Toulon	43.1	5.93	30
5.01946E+11	Killarney Post Office	-28.33	152.3	0
3.03837E+11	Ponta Pora	-22.53	-55.73	32
1.10647E+11	Pala	9.37	14.92	0
4.25725E+11	"Topeka/Mun.,"	39.07	-95.62	26
4.25003E+11	Oberlin	41.27	-82.22	10
4.25E+11	Fresno Yosemite Ap	36.78	-119.72	59
5.09986E+11	Mactan	10.3	123.97	15
6.18167E+11	Araxos Greece	38.2	21.4	0
4.25004E+11	Greenwood	34.2	-82.17	41
4.15787E+11	Chinandega	12.63	-87.13	14
2.05527E+11	Zhangye	38.93	100.43	9
2.05576E+11	Sangzhi	29.4	110.17	0
2.22321E+11	Ochiai (Dolinsk)	47.3	142.8	9
5.01944E+11	Gascoyne Junc	-25.05	115.2	0
5.01944E+11	Geraldton Air	-28.78	114.7	14
4.03716E+11	Renfrew Sand Point  Can	ada        45.50	-76.4	9
5.01947E+11	Eudunda	-34.17	139.08	0
3.04858E+11	Osorno	-40.6	-73.05	0
6.2104E+11	Mullingar	53.53	-7.37	10
4.03717E+11	"Moncton,N.B."	46.12	-64.68	26
4.25725E+11	"Crested Butte,Co     Us"	a          38.90	-107	9
6.51031E+11	Tiree	56.5	-6.88	0
4.25724E+11	Charleston/Ka	38.37	-81.6	38
3.03828E+11	Carolina	-7.33	-47.47	0
4.25728E+11	Tatoosh Island Washingt	on         48.38	-124.73	0
4.14765E+11	Mazatlan	23.2	-105.4	0
5.01948E+11	Coffs Harbour	-30.32	153.12	13
2.10477E+11	Mishima	35.12	138.93	35
5.01942E+11	Halls Creek A	-18.22	127.65	0
4.25726E+11	Meeker              Usa	40	-107.9	0
4.0372E+11	"Babine Lake Fisheries,B"	c          55.07	-126.53	0
5.0195E+11	Flinders Is.Airport	-40.1	148	0
4.25001E+11	Harrisburg	37.74	-88.52	27
4.25723E+11	Victoria/Vict	28.85	-96.92	19
6.3401E+11	Isfjord Radio	78.07	13.63	0
2.05531E+11	Naran Bulag	44.62	114.15	0
1.27612E+11	Nioro Du Sahe	15.23	-9.35	0
4.25912E+11	Lanai City Lanai	20.8	-156.9	0
4.25005E+11	Evanston 1 E	41.26	-110.95	38
2.14489E+11	Vientiane	17.95	102.57	13
4.03717E+11	"Cochrane,On"	49.07	-81.03	25
2.05586E+11	Qu Xian	28.97	118.87	23
4.14768E+11	Sn. Cristobal	16.73	-92.63	35
1.02664E+11	Mocamedes	-15.2	12.15	11
5.01946E+11	Wongan Hills	-30.88	116.72	7
6.17107E+11	Stuttgart/	48.83	9.2	41
2.05545E+11	Leting	39.43	118.9	16
6.37153E+11	Sibiu	45.8	24.15	22
5.01949E+11	Maffra Composite	-37.97	146.98	10
2.11367E+11	Uc-Aral	46.17	80.93	0
4.25003E+11	Statesville 2 Nne	35.81	-80.88	44
4.25004E+11	Dupree	45.05	-101.6	12
4.25001E+11	Fayette	42.85	-91.82	12
5.01946E+11	Ipswich Composite	-27.62	152.75	20
5.09981E+11	Basco	20.45	121.97	0
6.03112E+11	Graz-Thalerho	47	15.43	15
2.22241E+11	Olenek	68.5	112.43	0
4.03719E+11	"Dome Creek,Bc"	53.73	-120.98	0
4.25001E+11	Mt Ayr	40.71	-94.24	16
6.49172E+11	Elazig	38.6	39.28	0
5.01942E+11	Daly Waters Pub (Daly W	aters C   -16.25	133.37	0
5.01942E+11	Thursday Isla	-10.57	142.22	0
1.21618E+11	Bissau (Aerop	11.88	-15.65	9
4.14763E+11	"Minas Nuevas, Sonora"	27.07	-109.02	0
2.28484E+11	Phetchabun	16.43	101.15	19
4.25001E+11	Pontiac	40.89	-88.64	44
3.01873E+11	Reconquista A	-29.18	-59.7	0
2.22281E+11	Biser	58.52	58.85	15
1.07649E+11	Garoua	9.33	13.38	12
4.31043E+11	Ivigtut             Gre	enland     61.20	-48.2	0
4.03719E+11	"Humboldt,Sa"	52.2	-105.1	11
1.48627E+11	Khartoum	15.6	32.55	59
2.10477E+11	Matsue	35.45	133.07	22
2.22309E+11	Kjahta	50.37	106.45	10
4.25727E+11	Huron/Huron R	44.38	-98.22	55
3.08862E+11	Puerto Stroessner	Paragua   -25.53	-54.6	40
3.01878E+11	Bariloche Aer	-41.15	-71.17	0
4.25723E+11	Palacios/Faa Airport	28.72	-96.25	22
1.52607E+11	Kairouan	35.67	10.1	38
2.10476E+11	Fushiki	36.78	137.05	35
3.01879E+11	Comodoro Riva	-45.78	-67.5	22
4.25002E+11	Acadia Np	44.37	-68.26	0
6.35125E+11	Sulejow	51.35	19.87	7
4.25E+11	Willows 6 W	39.52	-122.31	0
4.25003E+11	Lawton	34.61	-98.46	40
4.25E+11	Colfax	39.09	-120.95	9
4.25001E+11	Rockwell City	42.4	-94.63	15
4.25001E+11	Nampa Sugar Factory	43.6	-116.58	42
4.25001E+11	Anna 2 Nne	37.48	-89.23	21
4.25723E+11	Kingsville/Naas	27.5	-97.82	20
4.03717E+11	"Chicoutimi,Qu"	48.42	-71.08	117
5.01949E+11	Echuca	-36.15	144.75	13
6.23161E+11	Govone	44.8	8.1	12
4.25722E+11	Key West/Nas	24.58	-81.68	9
6.34014E+11	Stavanger/Sol	58.88	5.63	29
6.23161E+11	Isola Di Palm	44.03	9.83	0
1.4964E+11	Mtwara	-10.27	40.18	8
3.14804E+11	Caracas Cagigal Obs  Ve	nezuela    10.50	-66.9	107
4.25002E+11	Ann Arbor U Of	42.29	-83.71	80
6.49171E+11	Bandirma	40.32	27.97	10
5.01942E+11	Larrimah	-15.57	133.2	0
4.25726E+11	Saginaw/Faa Airport	43.53	-84.08	28
4.03718E+11	"Natashquan,Qu"	50.18	-61.82	0
4.25001E+11	Dworshak Fish Hatchery	46.5	-116.32	9
2.05515E+11	Qijiaojing	43.48	91.63	0
4.25744E+11	Rawlins/Municipal Ap	41.8	-107.2	32
1.37616E+11	Matam	15.65	-13.25	0
4.25723E+11	Brownsville/I	25.92	-97.42	32
4.03711E+11	"Sion,Al"	53.88	-114.12	0
2.03419E+11	Farodpur	23.6	89.85	11
6.23163E+11	Lecce	40.23	18.15	9
1.48627E+11	Gebeit	19	36.8	0
4.25005E+11	Port Townsend	48.12	-122.76	19
5.01949E+11	Durdidwarrah	-37.82	144.2	0
1.04681E+11	Francistown	-21.22	27.5	0
1.48628E+11	Zalingei	12.9	23.48	0
5.09988E+11	Jolo	6.05	121.05	0
2.11369E+11	Panfilov	44.17	80.07	0
5.09985E+11	Coron	12	120.2	0
4.25724E+11	St Louis/Eads Bridge	38.63	-90.2	130
6.51033E+11	Sheffield           Uk	53.4	-1.5	52
5.01944E+11	Leonora	-28.88	121.32	0
4.03719E+11	Winnipeg Int.	49.9	-97.23	124
6.49171E+11	Tekirdag	40.98	27.48	16
6.35124E+11	Terespol	52.07	23.62	8
5.0894E+11	Lae M.O.	-6.73	147	22
2.19417E+11	Fort Abbass	29.67	72.83	6
6.49171E+11	Kars	40.6	43.08	15
4.25002E+11	Grand Meadow	43.7	-92.56	9
4.03719E+11	"Craigmyle,Al"	51.77	-112.28	0
6.09142E+11	Zagreb/Maksim	45.82	16.03	57
4.03711E+11	"Alsask,Sa"	51.38	-110	8
1.30603E+11	Agadir	30.38	-9.57	26
5.01946E+11	Yamba	-29.43	153.35	6
4.25726E+11	Muskegon/County Arpt	43.17	-86.23	29
1.08086E+11	Sal	16.73	-22.95	0
6.49171E+11	Adapazari	40.78	30.42	24
4.25002E+11	Medicine Lake 3 Se	48.48	-104.45	0
3.06842E+11	Guayaquil/Sim	-2.15	-79.88	59
4.25003E+11	Ogdensburg 4 Ne	44.73	-75.44	32
6.18167E+11	Kalamata	37.07	22.02	10
5.17918E+11	Vavau	-18.65	-173.98	10
2.05568E+11	Dali	25.7	100.18	0
4.25001E+11	Urbana	40.08	-88.24	39
6.35125E+11	Opole	50.67	17.97	18
2.29385E+11	Krasnovodsk	40.03	52.98	25
2.31383E+11	Cimbaj	42.95	59.82	0
5.03967E+11	Banjarmasin/	-3.43	114.75	0
3.01878E+11	Paso Del Los Indios	-43.82	-68.88	0
5.01949E+11	Alexandra Post Office	-37.2	145.72	0
5.01945E+11	Taroom	-25.63	149.78	0
4.25001E+11	Salem	38.61	-86.09	33
6.09144E+11	Split/Marjan	43.52	16.43	36
4.03716E+11	Brockville          Can	ada        44.60	-75.7	60
1.27612E+11	Tessalit	20.2	0.98	0
4.25004E+11	Logan Utah St Univ	41.75	-111.8	44
3.08861E+11	Puerto Casado	-22.28	-57.87	0
6.49173E+11	Nusaybin	37.1	41.2	10
4.25005E+11	Bowler	44.86	-88.99	9
6.51031E+11	Gordon Castle       Uk	57.6	-3.1	0
4.03719E+11	Fort Mcmurray	56.65	-111.22	10
6.48136E+11	Skopje-Petrov	41.97	21.65	11
4.25002E+11	Jefferson City Wtp	38.58	-92.18	62
1.31673E+11	Beira	-19.8	34.9	0
5.01946E+11	Wandering Shi	-32.67	116.67	0
3.13866E+11	Carrasco	-34.83	-56	36
6.14029E+11	Joensuu	62.67	29.63	21
2.05501E+11	Mohe	53.47	122.37	0
4.25724E+11	Childress/Fcwos Ap	34.43	-100.28	15
7.00893E+11	Larsen Ice Shelf	-66.9	-60.9	0
1.27612E+11	Gao	16.27	-0.05	8
4.25005E+11	Pomeroy	46.47	-117.59	0
4.25722E+11	Jacksonville/Nas	30.23	-81.67	29
4.25004E+11	Stratford	36.34	-102.08	10
4.25004E+11	Ogden Pioneer P H	41.24	-111.95	51
1.3465E+11	Kano	12.05	8.53	29
4.25002E+11	Mildred 5 N	46.76	-104.96	0
6.34012E+11	Orland Iii	63.7	9.6	8
4.03711E+11	"Cape Hooper,"	68.47	-66.8	0
4.0372E+11	"Topley Landing,Bc"	54.82	-126.17	0
2.22294E+11	Tomsk	56.5	84.92	35
4.25005E+11	Saratoga	41.45	-106.81	11
2.10474E+11	Asahikawa	43.77	142.37	93
4.25005E+11	Watertown	43.17	-88.74	26
6.23162E+11	Frosinone	41.63	13.3	27
2.2231E+11	Borzja	50.4	116.52	11
4.25E+11	Mena	34.57	-94.25	16
6.35126E+11	Krakow	50.08	19.8	18
4.03719E+11	"Debolt Rs,Al"	54.93	-118.07	0
4.03716E+11	"Lucknow,On"	43.95	-81.5	10
2.11356E+11	Kzyl-Zar	48.3	69.65	0
4.03712E+11	"Fogo,Nf"	49.72	-54.28	0
4.03719E+11	"Beechy,Sa"	50.77	-107.32	0
1.20618E+11	N'Zerekore	7.73	-8.83	0
4.25724E+11	Bakersfield/M	35.43	-119.05	42
6.17108E+11	Nuernberg	49.5	11.05	34
4.03711E+11	"Cold Lake,Alt"	54.42	-110.28	49
4.23781E+11	Nassau Airpor	25.05	-77.47	10
2.05506E+11	Nenjiang	49.17	125.23	18
4.25723E+11	Fayetteville/Faa Airpor	t          36.00	-94.17	13
4.25723E+11	Blythe/Riverside Co Arp	t          33.62	-114.72	10
5.01949E+11	Jervis Bay	-35.08	150.8	0
2.0742E+11	Srinagar	34.08	74.83	6
3.02853E+11	Puerto Suarez	-18.98	-57.82	0
4.25722E+11	Houston	United     29.97	-95.35	48
7.00894E+11	Lettau	-82.5	-174.4	0
2.19417E+11	Kalat	29	66.6	0
4.0371E+11	"Teslin,Y.T."	60.17	-132.73	10
4.03719E+11	North Battlef	52.77	-108.25	23
4.03715E+11	"Pachena Point,Bc"	48.72	-125.1	0
4.03717E+11	"Atikokan,On"	48.75	-91.62	20
4.25005E+11	Lusk 2 Sw	42.75	-104.48	7
4.25727E+11	Fort Snilling	44.9	-93.2	101
6.45022E+11	Lulea Flygplats Sweden	65.6	22.1	71
1.41688E+11	Dohne	-32.52	27.47	0
4.25724E+11	San Luis Obispo     Usa	35.3	-120.7	25
2.10474E+11	Abashiri	44.02	144.28	31
4.25724E+11	Kansas City/Municipal A	rpt        39.12	-94.6	93
1.48628E+11	Ed Dueim	14	32.33	10
5.01948E+11	Casterton	-37.6	141.42	0
4.25001E+11	Danville	40.14	-87.65	70
1.27613E+11	Kita	13.07	-9.47	0
5.03973E+11	Waingapu/Mau	-9.67	120.33	0
4.25746E+11	"Magdelena,Nm         Us"	a          34.10	-107.2	0
5.03968E+11	Tegal	-6.85	109.15	0
4.03714E+11	"Emerson,Ma"	49.07	-97.2	0
6.171E+11	Schleswig-Jag	54.47	9.52	0
6.49171E+11	Tosya	41	34	0
5.01947E+11	Renmark	-34.17	140.75	10
6.49171E+11	Tortum	40.3	41.6	0
2.27388E+11	Dushanbe	38.55	68.78	16
6.51037E+11	Felixstowe	52	1.3	18
4.25003E+11	Bucyrus	40.81	-82.97	35
4.25E+11	Whiteriver 1 Sw	33.82	-109.98	13
4.14764E+11	"Torreon,Coah."	25.53	-103.45	51
2.15443E+11	Altai	46.4	96.25	0
2.32488E+11	Phu Lien	20.8	106.63	0
5.01943E+11	Burketown	-17.73	139.53	0
1.49638E+11	Tanga	-5.08	39.07	9
7.009E+11	Belgrano I	-78	-38.8	0
6.17105E+11	Leipzig             E.G	ermany     51.40	12.4	39
4.25004E+11	Menno	43.24	-97.57	11
4.25002E+11	Brassua Dam	45.66	-69.81	0
6.474E+11	Deir Ezzor	35.32	40.15	19
4.25E+11	Safford Agricultrl Ctr	32.81	-109.68	0
2.15444E+11	Sainshand	44.9	110.1	0
2.05598E+11	Haikou	20.03	110.35	55
5.01944E+11	Menzies	-29.68	121.02	0
4.25002E+11	Saint Ignatius	47.31	-114.1	10
6.49173E+11	Mut	36.7	33.4	0
4.0372E+11	"Tuktoyaktuk,Nw"	69.45	-133	0
4.25727E+11	Rapid City/Afb	44.15	-103.1	52
4.03719E+11	"Lillooet,Bc"	50.7	-121.93	10
4.25725E+11	Detroit/City Airport	42.42	-83.02	93
2.22303E+11	Bratsk	57.28	101.75	0
6.49173E+11	Mugla	37.2	28.35	10
2.28484E+11	Ubon Ratchath	15.25	104.87	27
4.03719E+11	"Nakusp,Bc"	50.23	-117.8	0
2.07431E+11	Bombay / Cola	18.9	72.82	13
4.03717E+11	"Chapleau 2,On"	47.83	-83.43	16
4.25001E+11	Newark Univ Farm	39.67	-75.75	75
4.35785E+11	San Juan/Int.	18.43	-66	87
4.25E+11	Seligman	35.33	-112.88	0
4.25728E+11	Missoula / Jo	46.92	-114.08	27
2.05563E+11	Nyingchi	29.57	94.47	0
4.40785E+11	"Annas Hope, St. Croix V"	irg        17.70	-66.7	0
2.19416E+11	Rawalpindi	33.58	73.05	29
6.2004E+11	Vestmannaeyja	63.4	-20.28	0
2.0559E+11	Hechi	24.7	108.05	15
4.25744E+11	Brunswick/Nas	43.88	-69.93	13
5.01949E+11	Cassilis (Dalkeith)	-32	149.98	0
1.12645E+11	Impfondo	1.62	18.07	0
5.03978E+11	Kokonao/Timuk	-4.72	136.43	0
4.25726E+11	Rochester/Mun	43.92	-92.5	20
5.01944E+11	Tambo	-24.88	146.25	0
6.4917E+11	Bafra	41.6	35.9	12
4.25004E+11	Pleasant Mt 1 W	41.74	-75.45	0
5.04916E+11	Arorae	-2.67	176.83	0
6.23164E+11	Crotone	39	17.07	7
4.25003E+11	Upper Sandusky	40.83	-83.28	19
4.25003E+11	Allegany Sp	42.1	-78.75	0
1.13655E+11	Korhogo	9.42	-5.62	0
4.03714E+11	Peterborough        Can	ada        44.30	-78.3	64
4.25005E+11	Powell Fld Stn	44.78	-108.76	25
1.2567E+11	Analalava	-14.63	47.77	0
1.41685E+11	De Aar	-30.65	24.02	18
2.19417E+11	Noshki	29.57	66.02	8
5.0196E+11	The Springs (Mountain L	odge)     -42.92	147.25	0
4.25004E+11	Moab	38.57	-109.55	19
1.30603E+11	Tanger              Mor	occo       35.50	-5.6	0
2.15443E+11	"Binder, Hentiy"	48.6	110.6	0
2.0554E+11	Yuncheng	35.03	111.02	14
6.49172E+11	Nazilli	37.9	28.3	8
5.01947E+11	Cleve	-33.7	136.48	0
3.03828E+11	Porto Velho	-8.77	-63.92	14
6.49173E+11	Kahramanmaras	37.6	36.93	22
4.25002E+11	White Sulphur Sprngs 2	46.54	-110.9	10
4.25723E+11	Norfolk/Nas	36.95	-76.28	54
1.33611E+11	Magaria	12.98	8.93	0
1.34653E+11	Calabar	4.97	8.35	9
4.25002E+11	Corinth 7 Sw	34.88	-88.62	11
1.41682E+11	Mara	-23.15	29.57	0
4.25001E+11	Charleston	39.48	-88.17	38
4.25004E+11	Saint Johnsbury	44.42	-72.02	20
4.25725E+11	Pueblo/Memori	38.28	-104.5	22
2.05572E+11	Nanyang	33.03	112.58	12
2.32489E+11	Ho Chi Minh	10.82	106.67	54
4.25004E+11	Providence Wso Ap	41.72	-71.43	56
2.10478E+11	Iwakuni	34.15	132.23	23
5.01948E+11	Cape Willough	-35.83	138.13	0
4.25002E+11	Cascade 5 S	47.22	-111.71	0
1.25671E+11	Mananjary	-21.2	48.37	0
4.25004E+11	Zion Np	37.21	-112.98	0
4.25002E+11	Newberry 3S	46.31	-85.51	14
4.25E+11	Ozark 2	35.51	-93.87	0
4.25001E+11	Dahlonega	34.53	-83.99	17
3.01871E+11	Tucuman Aero	-26.85	-65.1	15
1.05655E+11	Gaoua	10.33	-3.18	0
4.25724E+11	Cincinnati/Lunken Airpo	rt         39.10	-84.43	32
5.12915E+11	Kira Kira	-10.42	161.92	0
4.03719E+11	"Resolute,N.W."	74.72	-94.98	0
1.41684E+11	Bethal	-26.45	29.48	10
5.01947E+11	Crookwell Post Office	-34.47	149.47	0
7.00898E+11	Minna Bluff	-78.6	166.7	0
2.21471E+11	Pohang	36.03	129.38	98
4.25004E+11	Crossville Ed & Researc	h          36.01	-85.13	0
2.15443E+11	Tsetserleg	47.45	101.47	0
2.22209E+11	Hatanga	71.98	102.47	12
2.22311E+11	Ohotsk	59.37	143.2	8
5.01947E+11	Nyngan	-31.55	147.18	0
2.05543E+11	Fengning	41.22	116.63	12
4.25005E+11	Everett	47.98	-122.19	43
1.18645E+11	Cocobeach	1	9.6	0
4.25002E+11	Flatwillow 4 Ene	46.85	-108.31	0
1.01604E+11	Guelma	36.47	7.47	26
1.12645E+11	Makoua	-0.02	15.58	0
4.14767E+11	"Champoton, Campeche"	19.38	-90.73	18
2.10476E+11	Wakamatsu	37.48	139.92	28
4.25912E+11	Barking Sands	22.03	-159.78	0
2.22203E+11	Gmo Im.E.K. F	77.72	104.3	0
4.25004E+11	Kershaw 1Sw	34.54	-80.6	8
4.25002E+11	Portland Jetport	43.65	-70.3	71
2.31386E+11	Fergana	40.37	71.75	12
2.0557E+11	Simao	22.77	100.98	19
2.22319E+11	Dal'Nerecensk	45.87	133.73	0
2.22239E+11	Bor	61.6	90.02	8
7.00895E+11	Novolazarevsk	-70.77	11.83	0
4.25746E+11	Woodward            Usa	36.4	-99.4	13
5.0195E+11	Oatlands Post Office	-42.3	147.37	0
4.25003E+11	Transou	36.39	-81.3	0
1.15625E+11	Hurghada	27.3	33.8	19
4.12787E+11	Catacamas	14.9	-85.93	0
4.25004E+11	El Paso Ap	31.81	-106.38	67
2.05539E+11	Xifengzhen	35.73	107.63	18
4.25004E+11	Murfreesboro 5 N	35.92	-86.37	28
4.25745E+11	Placerville         Usa	38.7	-120.8	13
4.25005E+11	Williamson	37.67	-82.28	27
1.23657E+11	Roberts Field	6.25	-10.35	0
2.11367E+11	Zajsan	47.47	84.92	0
2.07426E+11	Daltonganj	24.05	84.07	10
4.25001E+11	Rome	34.25	-85.15	40
5.01947E+11	Wanbi Research Centre	-34.78	140.27	0
4.03717E+11	"Rapide-Sept,Qu"	47.77	-78.3	0
2.15443E+11	Uliastai	47.75	96.85	0
4.25003E+11	Crete	40.62	-96.95	25
2.0557E+11	Mengzi	23.38	103.38	19
6.46066E+11	Basel/Binningen     Swi	tzerlan    47.60	7.6	58
4.25004E+11	Newberry	34.3	-81.62	31
2.22317E+11	Ekaterino-Nik	47.73	130.97	0
5.01941E+11	Elcho Island	-12.02	135.55	0
5.3792E+11	Pitcairn	-25.07	-130.1	0
4.25723E+11	Beaumont            Usa	33.9	-117	0
4.25002E+11	Unionville	40.47	-93	13
1.5668E+11	Bulawayo	-20.15	28.62	17
4.03718E+11	"Pagwa A,On"	50.03	-85.27	0
4.25748E+11	Thomasville         Usa	30.9	-83.9	10
2.05598E+11	Danxian	19.52	109.58	16
4.25003E+11	State Univ	32.28	-106.76	36
4.25001E+11	Norton 9Sse	39.74	-99.84	0
4.25003E+11	Tiffin	41.12	-83.17	32
4.03711E+11	"Norway House,Ma"	53.98	-97.83	12
3.01873E+11	Cordoba Argentina	-31.4	-64.2	92
4.25724E+11	Evansville/Re	38.05	-87.53	41
2.07425E+11	Kota Aerodrom	25.15	75.85	39
5.07936E+11	Hokitika Aero	-42.72	170.98	0
6.49171E+11	Yalova	40.7	29.3	13
3.05802E+11	Chinchina Colombia	4.9	-75.6	15
6.12061E+11	Tarm                Den	mark       55.90	8.5	8
4.25E+11	Petaluma Ap	38.26	-122.61	31
1.41684E+11	Zuurbekom - Rwb	-26.3	27.8	20
4.25001E+11	Bainbridge Intl Paper	30.82	-84.62	0
2.06471E+11	Haeju	38.03	125.7	0
6.12062E+11	Bogo                Den	mark       54.90	12.1	0
5.20916E+11	"Vila, New Hebrides"	-17.8	168.3	0
2.05543E+11	Shenyang	41.77	123.43	38
3.01874E+11	Parana Aero	-31.78	-60.48	30
2.05561E+11	Sog Xian	31.88	93.78	0
5.01948E+11	Albany (Albany Town)	-35.02	117.88	13
4.03717E+11	"Sudbury,On"	46.48	-80.98	90
5.01948E+11	Strathalbyn (	-35.25	138.88	0
2.10478E+11	Shimonoseki	33.95	130.93	33
5.07935E+11	Nelson Aerodr	-41.28	173.23	0
4.25004E+11	Kanab	37.03	-112.54	13
4.03711E+11	"Leader 2,Sa"	50.88	-109.53	9
4.25002E+11	Grand Rpds Forest Lab	47.24	-93.5	47
6.28267E+11	Vilnius	54.63	25.1	10
1.17635E+11	Dire Dawa	9.6	41.87	16
4.25001E+11	Tarpon Spgs Sewage Pl	28.16	-82.76	47
5.09982E+11	Aparri	18.37	121.63	0
2.10478E+11	Fukuoka	33.58	130.38	69
4.25003E+11	Lovelock	40.19	-118.48	12
5.05964E+11	Sibu	2.33	111.83	16
6.49173E+11	Akcakale	36.7	39	0
6.49171E+11	Bozuyuk	39.9	30	0
4.25004E+11	Charlottesville 2W	38.03	-78.52	29
6.49172E+11	Denizli	37.77	29.08	24
3.01876E+11	Santa Rosa Ae	-36.57	-64.27	0
4.25003E+11	Cortland	42.6	-76.18	60
1.01604E+11	Orleansville	36.17	1.5	7
4.25E+11	Napa State Hospital	38.28	-122.26	25
4.03711E+11	"Macklin,Sa"	52.33	-109.95	9
4.25004E+11	Georgetown 2 E	33.36	-79.22	0
4.25004E+11	Hopewell	37.3	-77.28	34
4.25001E+11	Independence	37.24	-95.7	24
2.05581E+11	Boxian	33.88	115.77	13
6.35122E+11	Szczecin	53.4	14.62	27
3.02852E+11	San Borja	-14.87	-66.87	0
4.25004E+11	Erie Wso Ap	42.08	-80.18	29
1.20618E+11	Kindia	10.05	-12.87	0
2.0556E+11	Yushu	33.02	97.02	0
2.32488E+11	Moncay	21.5	108	0
2.10476E+11	Akita	39.72	140.1	32
2.10477E+11	Irozaki	34.6	138.85	0
2.10479E+11	Kochi	33.55	133.53	36
2.24434E+11	"Jaffna,Sri"	9.7	80	0
4.25003E+11	Waurika	34.17	-98	11
1.596E+11	Fuerteventura	28.45	-13.87	10
4.03719E+11	"Fort Nelson,B"	58.83	-122.58	0
5.01946E+11	Manjimup	-34.23	116.15	7
2.05545E+11	Heze	35.25	115.43	18
5.01947E+11	Kapunda Post Office	-34.35	138.92	0
5.20916E+11	Aneityum	-20.23	169.77	0
5.01941E+11	Katherine Aer	-14.43	132.27	9
2.05518E+11	Shache	38.43	77.27	11
4.03719E+11	"Grenfell,Sa"	50.42	-102.93	19
4.03719E+11	"Nottingham Island,Nw"	63.12	-77.93	0
4.25002E+11	Alexandria	31.32	-92.46	48
3.01872E+11	"Andalgala, Argentina"	-27.6	-66.2	0
2.08408E+11	Nowjeh	35.2	48.68	13
1.56678E+11	Karoi	-16.83	29.62	0
4.25724E+11	London/Faa Airport	37.08	-84.07	22
2.07431E+11	Poona	18.53	73.85	50
4.03719E+11	"Holman,Nw"	70.73	-117.78	0
4.25723E+11	Escondido           Usa	33.1	-117.1	27
4.03718E+11	"Cowichan Lake Forestry,"	Bc         48.83	-124.13	0
4.25004E+11	Aberdeen Rgnl Ap	45.44	-98.41	18
6.17105E+11	Dresden-Klotz	51.13	13.75	28
6.17107E+11	Saarbruecken/	49.22	7.12	12
5.01958E+11	Richmond Amo	-33.6	150.78	14
2.19416E+11	Layallpur/Faisalabad	31.42	73.07	50
4.25002E+11	Owosso Wwtp	43.02	-84.18	31
4.25726E+11	Old Town/Faa Airport	44.95	-68.67	18
4.25726E+11	Lovelock/Faa Airport	40.07	-118.55	0
2.10479E+11	Yonagunijima	24.47	123.02	0
4.25001E+11	Cheyenne Wells	38.82	-102.35	12
1.03653E+11	Bohicon	7.17	2.07	0
4.25003E+11	Napoleon	46.51	-99.77	16
4.25726E+11	Grand Island/	40.95	-98.32	35
6.0533E+11	Vasilevici	52.25	29.83	10
4.03718E+11	"Schreiber,On"	48.82	-87.27	21
2.05583E+11	Nantong	32.02	120.85	34
6.51037E+11	Kew                 Uk	51.5	-0.3	53
4.25726E+11	Lebanon/Faa Airport	43.63	-72.32	21
1.48628E+11	Nyala	12.05	24.88	19
5.01948E+11	Keith (P.O.)	-36.08	140.35	0
4.03719E+11	"Gravelbourg,Sa"	49.88	-106.55	15
4.25003E+11	Red Cloud	40.1	-98.52	12
4.25002E+11	Moorhead	33.45	-90.51	10
4.25002E+11	Caruthersville	36.17	-89.66	17
6.1507E+11	Lille	50.57	3.1	24
4.25728E+11	Malmstrom/Afb	47.52	-111.18	43
5.03972E+11	Ampenan/Selap	-8.53	116.07	0
1.09647E+11	Birao	10.28	22.78	0
2.0545E+11	Royal Observa	22.3	114.17	74
4.25724E+11	Edwards/Afb	34.9	-117.87	16
4.25001E+11	De Funiak Springs 1	30.72	-86.09	13
4.25005E+11	Lewisburg 3 N	37.86	-80.4	9
6.18167E+11	Limnos(Airpor	39.92	25.23	0
6.38346E+11	Volgograd	48.78	44.37	18
4.25727E+11	Alexandria/Faa Airport	45.87	-95.38	52
6.07132E+11	Bugojno	44.07	17.47	7
